Class Index,Title,Description,text,clean_text,topic,topic_prob,url,source,scrape_date
1,Brown to press for  #39;Marshall Plan for Africa #39;,"Gordon Brown has declared that the creation of a  quot;Marshall Plan for Africa quot; is at the heart of the government #39;s agenda for its presidency of the Group of Eight in 2005, seeking ","Brown to press for  #39;Marshall Plan for Africa #39; Gordon Brown has declared that the creation of a  quot;Marshall Plan for Africa quot; is at the heart of the government #39;s agenda for its presidency of the Group of Eight in 2005, seeking ",brown to press for 39 marshall plan for africa 39 gordon brown has declared that the creation of a quot marshall plan for africa quot is at the heart of the government 39 s agenda for its presidency of the group of eight in 2005 seeking,-1,0.0009549181946354214,https://example.com/news/140,News Dataset,2025-03-09
4,Starbucks launches first of  quot;music bars quot; for CD burning,"SEATTLE, United States : Coffee shop giant Starbucks said it was launching the first of its  quot;music bars quot; where customers can listen to digital recordings and burn their own CDs.","Starbucks launches first of  quot;music bars quot; for CD burning SEATTLE, United States : Coffee shop giant Starbucks said it was launching the first of its  quot;music bars quot; where customers can listen to digital recordings and burn their own CDs.",starbucks launches first of quot music bars quot for cd burning seattle united states coffee shop giant starbucks said it was launching the first of its quot music bars quot where customers can listen to digital recordings and burn their own cds,-1,0.0007823735967833193,https://example.com/news/141,News Dataset,2025-03-09
3,Bush Agrees to Consider Textile Limits,"On Friday, just days before the presidential election, the Bush administration agreed to consider a petition from a coalition of embattled textile manufacturers that would limit some imports from China.","Bush Agrees to Consider Textile Limits On Friday, just days before the presidential election, the Bush administration agreed to consider a petition from a coalition of embattled textile manufacturers that would limit some imports from China.",bush agrees to consider textile limits on friday just days before the presidential election the bush administration agreed to consider a petition from a coalition of embattled textile manufacturers that would limit some imports from china,46,0.0010936928314595037,https://example.com/news/142,News Dataset,2025-03-09
1,Polls point to Howard victory,Australians vote in less than 24 hours to choose a new government with most key pointers suggesting the incumbent conservative coalition of Prime Minister John Howard will be returned.,Polls point to Howard victory Australians vote in less than 24 hours to choose a new government with most key pointers suggesting the incumbent conservative coalition of Prime Minister John Howard will be returned.,polls point to howard victory australians vote in less than 24 hours to choose a new government with most key pointers suggesting the incumbent conservative coalition of prime minister john howard will be returned,76,3.76281935401995e-308,https://example.com/news/143,News Dataset,2025-03-09
3,Swiss Army Medicine (Forbes.com),"Forbes.com - Early last year 61-year-old Judy Norris was ready to stop all treatment and let her cancer run its course. Her kidney tumor, diagnosed in 1997, had spread to her abdomen, pancreas and both lungs. Six months of treatment with toxic interleukin-2, one of the only treatments for advanced kidney cancer, had eroded nerves in her hands and feet, caused frequent vomiting and made her skin peel all over--but did nothing to slow the tumors' relentless growth. In June, in a last-ditch effort to save her life, her oncologist recommended an experimental pill from Pfizer called SU11248. ...","Swiss Army Medicine (Forbes.com) Forbes.com - Early last year 61-year-old Judy Norris was ready to stop all treatment and let her cancer run its course. Her kidney tumor, diagnosed in 1997, had spread to her abdomen, pancreas and both lungs. Six months of treatment with toxic interleukin-2, one of the only treatments for advanced kidney cancer, had eroded nerves in her hands and feet, caused frequent vomiting and made her skin peel all over--but did nothing to slow the tumors' relentless growth. In June, in a last-ditch effort to save her life, her oncologist recommended an experimental pill from Pfizer called SU11248. ...",swiss army medicine forbes com forbes com early last year 61 year old judy norris was ready to stop all treatment and let her cancer run its course her kidney tumor diagnosed in 1997 had spread to her abdomen pancreas and both lungs six months of treatment with toxic interleukin 2 one of the only treatments for advanced kidney cancer had eroded nerves in her hands and feet caused frequent vomiting and made her skin peel all over but did nothing to slow the tumors relentless growth in june in a last ditch effort to save her life her oncologist recommended an experimental pill from pfizer called su11248,20,0.0009785985544836953,https://example.com/news/144,News Dataset,2025-03-09
2,Red Sox Induct Alumni Into Team Shrine (AP),"AP - Pedro Martinez, Jason Varitek and more than a dozen other Red Sox free agents might want to take advice from some people who know: Stay in Boston, or you'll regret it.","Red Sox Induct Alumni Into Team Shrine (AP) AP - Pedro Martinez, Jason Varitek and more than a dozen other Red Sox free agents might want to take advice from some people who know: Stay in Boston, or you'll regret it.",red sox induct alumni into team shrine ap ap pedro martinez jason varitek and more than a dozen other red sox free agents might want to take advice from some people who know stay in boston or you ll regret it,0,0.44408495243996726,https://example.com/news/145,News Dataset,2025-03-09
2,Federer beats Roddick again,"For the third time this year, Roger Federer defeated Andy Roddick to win a tournament - the top seed easily winning 6-4, 6-0 to pick up the \$550,000 Thailand Open.","Federer beats Roddick again For the third time this year, Roger Federer defeated Andy Roddick to win a tournament - the top seed easily winning 6-4, 6-0 to pick up the \$550,000 Thailand Open.",federer beats roddick again for the third time this year roger federer defeated andy roddick to win a tournament the top seed easily winning 6 4 6 0 to pick up the 550 000 thailand open,4,1.8185530415354014e-307,https://example.com/news/146,News Dataset,2025-03-09
4,How To Make Phone Calls Online,"E-mailing your best pal in Thailand or family in Toledo is cheaper than running up a long-distance phone bill. But even brimming with smiley emoticons, text messages lack a certain personal touch.","How To Make Phone Calls Online E-mailing your best pal in Thailand or family in Toledo is cheaper than running up a long-distance phone bill. But even brimming with smiley emoticons, text messages lack a certain personal touch.",how to make phone calls online e mailing your best pal in thailand or family in toledo is cheaper than running up a long distance phone bill but even brimming with smiley emoticons text messages lack a certain personal touch,2,0.001086011852172494,https://example.com/news/147,News Dataset,2025-03-09
2,Chelsea overpower champions Porto,"LONDON, England -- Jose Mourinho #39;s new club Chelsea defeated his old side Porto 3-1 to leave the European champions with an uphill battle to qualify from Group H of the Champions League.","Chelsea overpower champions Porto LONDON, England -- Jose Mourinho #39;s new club Chelsea defeated his old side Porto 3-1 to leave the European champions with an uphill battle to qualify from Group H of the Champions League.",chelsea overpower champions porto london england jose mourinho 39 s new club chelsea defeated his old side porto 3 1 to leave the european champions with an uphill battle to qualify from group h of the champions league,1,1.8162747017512805e-307,https://example.com/news/148,News Dataset,2025-03-09
1,Iran Will Likely Freeze Nuke Enrichment-Official,"A senior Iranian official said on Thursday he was optimistic Iran would halt its uranium enrichment program as Europe demands, in a move aimed ","Iran Will Likely Freeze Nuke Enrichment-Official A senior Iranian official said on Thursday he was optimistic Iran would halt its uranium enrichment program as Europe demands, in a move aimed ",iran will likely freeze nuke enrichment official a senior iranian official said on thursday he was optimistic iran would halt its uranium enrichment program as europe demands in a move aimed,31,3.494216765025718e-308,https://example.com/news/149,News Dataset,2025-03-09
3,Airbus Hopes for 50 Jet Orders by June, PARIS (Reuters) - The president of European planemaker  Airbus said on Saturday he hoped to win around 50 orders for  the new wide-body jet A350 by next June.,Airbus Hopes for 50 Jet Orders by June  PARIS (Reuters) - The president of European planemaker  Airbus said on Saturday he hoped to win around 50 orders for  the new wide-body jet A350 by next June.,airbus hopes for 50 jet orders by june paris reuters the president of european planemaker airbus said on saturday he hoped to win around 50 orders for the new wide body jet a350 by next june,32,0.001281421132065805,https://example.com/news/150,News Dataset,2025-03-09
3,Treasuries Yields Near Recent Lows (Reuters),"Reuters - Yields on U.S. Treasuries held near\recent lows on Friday as oil topped  #36;49 a barrel, threatening\the outlook for both the economy and stocks.","Treasuries Yields Near Recent Lows (Reuters) Reuters - Yields on U.S. Treasuries held near\recent lows on Friday as oil topped  #36;49 a barrel, threatening\the outlook for both the economy and stocks.",treasuries yields near recent lows reuters reuters yields on u s treasuries held near recent lows on friday as oil topped 36 49 a barrel threatening the outlook for both the economy and stocks,95,2.6101096440429875e-308,https://example.com/news/151,News Dataset,2025-03-09
1,"BSNL, MTNL to launch high-speed Internet (Reuters)","Reuters - India's two state-run telephone companies will start high-speed Internet services from Jan. 15 at about a sixth of the prevailing prices, a government statement said on Friday.","BSNL, MTNL to launch high-speed Internet (Reuters) Reuters - India's two state-run telephone companies will start high-speed Internet services from Jan. 15 at about a sixth of the prevailing prices, a government statement said on Friday.",bsnl mtnl to launch high speed internet reuters reuters india s two state run telephone companies will start high speed internet services from jan 15 at about a sixth of the prevailing prices a government statement said on friday,2,2.84480113937697e-308,https://example.com/news/152,News Dataset,2025-03-09
1,Cheney:  #39;We #39;re going to get it done #39; in Iraq,"With a low-profile, tightly secured arrival at Bagram Air Base, Vice President Dick Cheney became the highest-ranking United States official to visit Kabul since the Taliban #39;s overthrow.","Cheney:  #39;We #39;re going to get it done #39; in Iraq With a low-profile, tightly secured arrival at Bagram Air Base, Vice President Dick Cheney became the highest-ranking United States official to visit Kabul since the Taliban #39;s overthrow.",cheney 39 we 39 re going to get it done 39 in iraq with a low profile tightly secured arrival at bagram air base vice president dick cheney became the highest ranking united states official to visit kabul since the taliban 39 s overthrow,13,0.000556461661261484,https://example.com/news/153,News Dataset,2025-03-09
4,IBM Stops Offering Cash-Balance Pension,"International Business Machines Corp., taken to court by workers over changes it made to its traditional pension plan, has decided to stop offering any such plan to new employees.","IBM Stops Offering Cash-Balance Pension International Business Machines Corp., taken to court by workers over changes it made to its traditional pension plan, has decided to stop offering any such plan to new employees.",ibm stops offering cash balance pension international business machines corp taken to court by workers over changes it made to its traditional pension plan has decided to stop offering any such plan to new employees,57,2.9275600958611266e-308,https://example.com/news/154,News Dataset,2025-03-09
4,HP  #39;jilts Intel Itanium #39;,Intel #39;s biggest customer for its Itanium processor is to stop building workstations built around the chip according to the online edition of the Wall Street Journal.,HP  #39;jilts Intel Itanium #39; Intel #39;s biggest customer for its Itanium processor is to stop building workstations built around the chip according to the online edition of the Wall Street Journal.,hp 39 jilts intel itanium 39 intel 39 s biggest customer for its itanium processor is to stop building workstations built around the chip according to the online edition of the wall street journal,-1,0.0005471492909313069,https://example.com/news/155,News Dataset,2025-03-09
4,Spreading Spam,"LOS ANGELES - This June a barrage of spam popped up in 152,000 in-boxes. They pitched the standard stuff: One was an advertisement for the  quot;Top Drug Store Online, quot; another offered mortgage refinancing, another ","Spreading Spam LOS ANGELES - This June a barrage of spam popped up in 152,000 in-boxes. They pitched the standard stuff: One was an advertisement for the  quot;Top Drug Store Online, quot; another offered mortgage refinancing, another ",spreading spam los angeles this june a barrage of spam popped up in 152 000 in boxes they pitched the standard stuff one was an advertisement for the quot top drug store online quot another offered mortgage refinancing another,35,0.0006997125772922382,https://example.com/news/156,News Dataset,2025-03-09
1,At Least 25 Dead in Indian Train Collision -- TV (Reuters),"Reuters - At least 25 people were feared killed\Tuesday in a collision between two passenger trains in northern\India, television stations reported.","At Least 25 Dead in Indian Train Collision -- TV (Reuters) Reuters - At least 25 people were feared killed\Tuesday in a collision between two passenger trains in northern\India, television stations reported.",at least 25 dead in indian train collision tv reuters reuters at least 25 people were feared killed tuesday in a collision between two passenger trains in northern india television stations reported,-1,0.0007789235532286726,https://example.com/news/157,News Dataset,2025-03-09
4,Summary: Student Finds New Amphibian (AP),"AP - THE DISCOVERY: A University of Pittsburgh geology student on a field trip stumbles across the fossil of an oversized, salamander-like creature that lived about 300 million years ago.","Summary: Student Finds New Amphibian (AP) AP - THE DISCOVERY: A University of Pittsburgh geology student on a field trip stumbles across the fossil of an oversized, salamander-like creature that lived about 300 million years ago.",summary student finds new amphibian ap ap the discovery a university of pittsburgh geology student on a field trip stumbles across the fossil of an oversized salamander like creature that lived about 300 million years ago,78,0.0010601528471094646,https://example.com/news/158,News Dataset,2025-03-09
3,"Markets surge on oil drop, election","Wall Street bounded higher for the second straight day yesterday as investors reveled in sharply falling oil prices and the probusiness agenda of the second Bush administration. The Dow Jones industrials gained more than 177 points for its best day of 2004, while the Standard  amp; Poor's 500 closed at its highest level since early 2002.","Markets surge on oil drop, election Wall Street bounded higher for the second straight day yesterday as investors reveled in sharply falling oil prices and the probusiness agenda of the second Bush administration. The Dow Jones industrials gained more than 177 points for its best day of 2004, while the Standard  amp; Poor's 500 closed at its highest level since early 2002.",markets surge on oil drop election wall street bounded higher for the second straight day yesterday as investors reveled in sharply falling oil prices and the probusiness agenda of the second bush administration the dow jones industrials gained more than 177 points for its best day of 2004 while the standard amp poor s 500 closed at its highest level since early 2002,6,0.0005699489632700652,https://example.com/news/159,News Dataset,2025-03-09
4,Use script to block Windows XP SP2 updates: Microsoft,Microsoft has offered yet another way for businesses to block the Automatic Update of Windows XP to the big-deal SP2 upgrade. The developer posted a copy-and-paste script to ,Use script to block Windows XP SP2 updates: Microsoft Microsoft has offered yet another way for businesses to block the Automatic Update of Windows XP to the big-deal SP2 upgrade. The developer posted a copy-and-paste script to ,use script to block windows xp sp2 updates microsoft microsoft has offered yet another way for businesses to block the automatic update of windows xp to the big deal sp2 upgrade the developer posted a copy and paste script to,43,3.105257978497697e-308,https://example.com/news/160,News Dataset,2025-03-09
2,Tri-Nations expansion,RUGBY in the Pacific Islands has been dealt a huge blow after they were left out of a major shake-up in the southern hemispheres premier tournaments yesterday.,Tri-Nations expansion RUGBY in the Pacific Islands has been dealt a huge blow after they were left out of a major shake-up in the southern hemispheres premier tournaments yesterday.,tri nations expansion rugby in the pacific islands has been dealt a huge blow after they were left out of a major shake up in the southern hemispheres premier tournaments yesterday,15,0.00512691037361286,https://example.com/news/161,News Dataset,2025-03-09
2,Back to School as Wie Plays a Waiting Game, EDINBURGH (Reuters) - Amateur prodigy Michelle Wie will  spend an uninterrupted few weeks studying at Punahou High  School in Honolulu before the 15-year-old returns to learning  her trade as a would-be professional golfer.,Back to School as Wie Plays a Waiting Game  EDINBURGH (Reuters) - Amateur prodigy Michelle Wie will  spend an uninterrupted few weeks studying at Punahou High  School in Honolulu before the 15-year-old returns to learning  her trade as a would-be professional golfer.,back to school as wie plays a waiting game edinburgh reuters amateur prodigy michelle wie will spend an uninterrupted few weeks studying at punahou high school in honolulu before the 15 year old returns to learning her trade as a would be professional golfer,9,0.008733438678300348,https://example.com/news/162,News Dataset,2025-03-09
4,EverQuest II Hunts Newbies,"The latest massively multiplayer game is aiming to provide a softer, gentler experience for those intimidated by the original EverQuest. For the most part, it succeeds. Review by Daniel Terdiman.","EverQuest II Hunts Newbies The latest massively multiplayer game is aiming to provide a softer, gentler experience for those intimidated by the original EverQuest. For the most part, it succeeds. Review by Daniel Terdiman.",everquest ii hunts newbies the latest massively multiplayer game is aiming to provide a softer gentler experience for those intimidated by the original everquest for the most part it succeeds review by daniel terdiman,41,0.0006973675358119795,https://example.com/news/163,News Dataset,2025-03-09
1,Court Doctors Examine Pinochet for Trial," SANTIAGO, Chile (Reuters) - Three court-appointed doctors  examined Chile's former military dictator Augusto Pinochet on  Thursday, a key step that will decide whether the 88-year-old  general will stand trial for human rights abuses.","Court Doctors Examine Pinochet for Trial  SANTIAGO, Chile (Reuters) - Three court-appointed doctors  examined Chile's former military dictator Augusto Pinochet on  Thursday, a key step that will decide whether the 88-year-old  general will stand trial for human rights abuses.",court doctors examine pinochet for trial santiago chile reuters three court appointed doctors examined chile s former military dictator augusto pinochet on thursday a key step that will decide whether the 88 year old general will stand trial for human rights abuses,17,3.489953611831335e-308,https://example.com/news/164,News Dataset,2025-03-09
4,Downloader.GK 'Worst Trojan of 2004' (NewsFactor),"NewsFactor - The Downloader.GK Trojan was named as the worst piece of malicious code of 2004, according to Spanish anti-virus firm Panda Software.","Downloader.GK 'Worst Trojan of 2004' (NewsFactor) NewsFactor - The Downloader.GK Trojan was named as the worst piece of malicious code of 2004, according to Spanish anti-virus firm Panda Software.",downloader gk worst trojan of 2004 newsfactor newsfactor the downloader gk trojan was named as the worst piece of malicious code of 2004 according to spanish anti virus firm panda software,71,3.2048369692587047e-308,https://example.com/news/165,News Dataset,2025-03-09
3,Dollar Treads Water as U.S. Data Awaited, TOKYO (Reuters) - The dollar shuffled in narrow ranges on  Tuesday as the market looked to U.S. economic indicators due  later in the day for clues about the pace of monetary  tightening.,Dollar Treads Water as U.S. Data Awaited  TOKYO (Reuters) - The dollar shuffled in narrow ranges on  Tuesday as the market looked to U.S. economic indicators due  later in the day for clues about the pace of monetary  tightening.,dollar treads water as u s data awaited tokyo reuters the dollar shuffled in narrow ranges on tuesday as the market looked to u s economic indicators due later in the day for clues about the pace of monetary tightening,70,0.0006334719269293526,https://example.com/news/166,News Dataset,2025-03-09
1,Stocks Are Set to Open Slightly Higher,NEW YORK - U.S. stocks are seen slightly higher at the open but a swathe of economic data is likely to influence overall sentiment and direction...,Stocks Are Set to Open Slightly Higher NEW YORK - U.S. stocks are seen slightly higher at the open but a swathe of economic data is likely to influence overall sentiment and direction...,stocks are set to open slightly higher new york u s stocks are seen slightly higher at the open but a swathe of economic data is likely to influence overall sentiment and direction,6,2.651993472127077e-308,https://example.com/news/167,News Dataset,2025-03-09
1,"UK wants partial smoking ban, limit on junk food ads",LONDON: Britain will announce plans today for a ban on smoking in many public places and a crackdown on television advertising of  quot;junk food quot; aimed at children.,"UK wants partial smoking ban, limit on junk food ads LONDON: Britain will announce plans today for a ban on smoking in many public places and a crackdown on television advertising of  quot;junk food quot; aimed at children.",uk wants partial smoking ban limit on junk food ads london britain will announce plans today for a ban on smoking in many public places and a crackdown on television advertising of quot junk food quot aimed at children,-1,0.0006245330435691803,https://example.com/news/168,News Dataset,2025-03-09
4,2004 U.S. Hurricane Season Among Worst on Record,"Insurance adjusters and meteorologists are still crunching numbers and analyzing data, but the 2004 U.S. hurricane season will likely go down as one of the most active on record.","2004 U.S. Hurricane Season Among Worst on Record Insurance adjusters and meteorologists are still crunching numbers and analyzing data, but the 2004 U.S. hurricane season will likely go down as one of the most active on record.",2004 u s hurricane season among worst on record insurance adjusters and meteorologists are still crunching numbers and analyzing data but the 2004 u s hurricane season will likely go down as one of the most active on record,36,3.372858541219997e-308,https://example.com/news/169,News Dataset,2025-03-09
2,Ace is wild,NEW YORK -- Slice it any which way and the pie looks the same. The piece that represents the odds of the Red Sox overtaking the Yankees for the division title after a lost weekend in the Bronx is skinnier than Calista Flockhart.,Ace is wild NEW YORK -- Slice it any which way and the pie looks the same. The piece that represents the odds of the Red Sox overtaking the Yankees for the division title after a lost weekend in the Bronx is skinnier than Calista Flockhart.,ace is wild new york slice it any which way and the pie looks the same the piece that represents the odds of the red sox overtaking the yankees for the division title after a lost weekend in the bronx is skinnier than calista flockhart,0,1.0,https://example.com/news/170,News Dataset,2025-03-09
2,CRB Button hearing adjourned,Motorsport.com. The Contract Recognition Board (CRB) hearing of the Jenson Button/BAR/Williams case has been adjourned until October 16th.,CRB Button hearing adjourned Motorsport.com. The Contract Recognition Board (CRB) hearing of the Jenson Button/BAR/Williams case has been adjourned until October 16th.,crb button hearing adjourned motorsport com the contract recognition board crb hearing of the jenson button bar williams case has been adjourned until october 16th,63,0.0032664371500450845,https://example.com/news/171,News Dataset,2025-03-09
4,Shareholders rubber-stamp Microsoft payout,Approval of changes to employee stock compensation paves way for \$32 billion bonanza for shareholders.,Shareholders rubber-stamp Microsoft payout Approval of changes to employee stock compensation paves way for \$32 billion bonanza for shareholders.,shareholders rubber stamp microsoft payout approval of changes to employee stock compensation paves way for 32 billion bonanza for shareholders,-1,0.0003079394576311224,https://example.com/news/172,News Dataset,2025-03-09
2,Bronze possible for Hill,"ATHENS -- Shawn Hill #39;s Olympics are over, but it remains to be seen if he will bring back a medal from Athens. The 23-year-old Mississauga pitcher tossed six quality innings in Canada #39;s 8-5 loss to Cuba on Tuesday night, ending up with a no decision.","Bronze possible for Hill ATHENS -- Shawn Hill #39;s Olympics are over, but it remains to be seen if he will bring back a medal from Athens. The 23-year-old Mississauga pitcher tossed six quality innings in Canada #39;s 8-5 loss to Cuba on Tuesday night, ending up with a no decision.",bronze possible for hill athens shawn hill 39 s olympics are over but it remains to be seen if he will bring back a medal from athens the 23 year old mississauga pitcher tossed six quality innings in canada 39 s 8 5 loss to cuba on tuesday night ending up with a no decision,25,0.005494647622979999,https://example.com/news/173,News Dataset,2025-03-09
4,Yahoo boosts music portal (SiliconValley.com),"SiliconValley.com - Yahoo, seeking to add e-commerce to its Internet music portal, will pay  #36;160 million in cash to acquire Musicmatch, a critically acclaimed but little known music jukebox and download service.","Yahoo boosts music portal (SiliconValley.com) SiliconValley.com - Yahoo, seeking to add e-commerce to its Internet music portal, will pay  #36;160 million in cash to acquire Musicmatch, a critically acclaimed but little known music jukebox and download service.",yahoo boosts music portal siliconvalley com siliconvalley com yahoo seeking to add e commerce to its internet music portal will pay 36 160 million in cash to acquire musicmatch a critically acclaimed but little known music jukebox and download service,-1,9.480169777787312e-05,https://example.com/news/174,News Dataset,2025-03-09
4,US moviemakers go after  #39;parasites #39;,The Motion Picture Association of America is launching civil and criminal actions worldwide against movie pirates in a bid to curb illegal film downloading.,US moviemakers go after  #39;parasites #39; The Motion Picture Association of America is launching civil and criminal actions worldwide against movie pirates in a bid to curb illegal film downloading.,us moviemakers go after 39 parasites 39 the motion picture association of america is launching civil and criminal actions worldwide against movie pirates in a bid to curb illegal film downloading,27,0.0006984155547745657,https://example.com/news/175,News Dataset,2025-03-09
2,Brees kept offense cool,"If ever there were a time for the Chargers offense to panic, this was it. In fact, it seemed as if the group already was a bit unnerved.","Brees kept offense cool If ever there were a time for the Chargers offense to panic, this was it. In fact, it seemed as if the group already was a bit unnerved.",brees kept offense cool if ever there were a time for the chargers offense to panic this was it in fact it seemed as if the group already was a bit unnerved,7,0.016303670232660515,https://example.com/news/176,News Dataset,2025-03-09
2,Sky #39;s the limit when it comes to Sox spending,"If you want to get a rise out of a small-market general manager, ask him about the Red Sox being limited by their budget. Already this weekend at the winter meetings, we #39;ve ","Sky #39;s the limit when it comes to Sox spending If you want to get a rise out of a small-market general manager, ask him about the Red Sox being limited by their budget. Already this weekend at the winter meetings, we #39;ve ",sky 39 s the limit when it comes to sox spending if you want to get a rise out of a small market general manager ask him about the red sox being limited by their budget already this weekend at the winter meetings we 39 ve,0,0.3572693222897239,https://example.com/news/177,News Dataset,2025-03-09
3,Charley #39;s insured losses seen hitting \$7.4 billion,"NEW YORK, Aug 18 (Reuters) - Insurance payments to victims of Hurricane Charley are expected to reach \$7.4 billion, making it the second most costly hurricane to hit the United States, an insurance industry group said on Wednesday. ","Charley #39;s insured losses seen hitting \$7.4 billion NEW YORK, Aug 18 (Reuters) - Insurance payments to victims of Hurricane Charley are expected to reach \$7.4 billion, making it the second most costly hurricane to hit the United States, an insurance industry group said on Wednesday. ",charley 39 s insured losses seen hitting 7 4 billion new york aug 18 reuters insurance payments to victims of hurricane charley are expected to reach 7 4 billion making it the second most costly hurricane to hit the united states an insurance industry group said on wednesday,36,3.368817836163386e-308,https://example.com/news/178,News Dataset,2025-03-09
1,Iraq Awards First Post-War Oilfield Contracts," BAGHDAD (Reuters) - Iraq's oil ministry has awarded the  country's first post-war oilfield development contracts to  Turkish and Canadian firms, an oil official said on Thursday.","Iraq Awards First Post-War Oilfield Contracts  BAGHDAD (Reuters) - Iraq's oil ministry has awarded the  country's first post-war oilfield development contracts to  Turkish and Canadian firms, an oil official said on Thursday.",iraq awards first post war oilfield contracts baghdad reuters iraq s oil ministry has awarded the country s first post war oilfield development contracts to turkish and canadian firms an oil official said on thursday,32,0.0010235418700436875,https://example.com/news/179,News Dataset,2025-03-09
2,"Toomer, O #39;Hara still questionable for Giants","New York Giants receiver Amani Toomer returned to practice Friday and participated in some individual drills, but his status for Sunday #39;s game against the Minnesota Vikings is still undecided.","Toomer, O #39;Hara still questionable for Giants New York Giants receiver Amani Toomer returned to practice Friday and participated in some individual drills, but his status for Sunday #39;s game against the Minnesota Vikings is still undecided.",toomer o 39 hara still questionable for giants new york giants receiver amani toomer returned to practice friday and participated in some individual drills but his status for sunday 39 s game against the minnesota vikings is still undecided,23,0.009800953689417417,https://example.com/news/180,News Dataset,2025-03-09
2,McLeish hails duo at heart of Gers #39; derby resurgence,RANGERS manager Alex McLeish has hailed Alex Rae and Dado Prso as the pillars of strength who have helped turn around the clubs derby-day fortunes.,McLeish hails duo at heart of Gers #39; derby resurgence RANGERS manager Alex McLeish has hailed Alex Rae and Dado Prso as the pillars of strength who have helped turn around the clubs derby-day fortunes.,mcleish hails duo at heart of gers 39 derby resurgence rangers manager alex mcleish has hailed alex rae and dado prso as the pillars of strength who have helped turn around the clubs derby day fortunes,1,0.014270701055054827,https://example.com/news/181,News Dataset,2025-03-09
4,Space station crew to search for AIDS vaccine,"The next crew of the International Space Station (ISS) is to contribute to the Russian search for a vaccine against AIDS, Russian cosmonaut Salijan Sharipov said on Friday.","Space station crew to search for AIDS vaccine The next crew of the International Space Station (ISS) is to contribute to the Russian search for a vaccine against AIDS, Russian cosmonaut Salijan Sharipov said on Friday.",space station crew to search for aids vaccine the next crew of the international space station iss is to contribute to the russian search for a vaccine against aids russian cosmonaut salijan sharipov said on friday,-1,0.0008019871051668127,https://example.com/news/182,News Dataset,2025-03-09
4,UK Seeks Global Support for Stem Cell Research (Reuters),Reuters - Britain's leading scientific institution\said Monday it is urging countries to back a campaign to stop a\possible ban on stem cell research as part of a global treaty\banning human cloning.,UK Seeks Global Support for Stem Cell Research (Reuters) Reuters - Britain's leading scientific institution\said Monday it is urging countries to back a campaign to stop a\possible ban on stem cell research as part of a global treaty\banning human cloning.,uk seeks global support for stem cell research reuters reuters britain s leading scientific institution said monday it is urging countries to back a campaign to stop a possible ban on stem cell research as part of a global treaty banning human cloning,5,3.099681636754664e-308,https://example.com/news/183,News Dataset,2025-03-09
1,Hong Kong pro-Beijing politicians accuse opponents of misleading public over sex scandal,"Human rights activists on Wednesday condemned the detention of a Hong Kong pro-democracy politician for allegedly having sex with a prostitute, and his sentencing without trial to six months of  quot;re-education through labor. quot; ...","Hong Kong pro-Beijing politicians accuse opponents of misleading public over sex scandal Human rights activists on Wednesday condemned the detention of a Hong Kong pro-democracy politician for allegedly having sex with a prostitute, and his sentencing without trial to six months of  quot;re-education through labor. quot; ...",hong kong pro beijing politicians accuse opponents of misleading public over sex scandal human rights activists on wednesday condemned the detention of a hong kong pro democracy politician for allegedly having sex with a prostitute and his sentencing without trial to six months of quot re education through labor quot,-1,0.00021205315466591243,https://example.com/news/184,News Dataset,2025-03-09
4,NASA Picks Swede Launch Site for Balloons (AP),"AP - NASA has agreed to launch its largest scientific balloons from a site in northern Sweden, a spokesman said Tuesday.","NASA Picks Swede Launch Site for Balloons (AP) AP - NASA has agreed to launch its largest scientific balloons from a site in northern Sweden, a spokesman said Tuesday.",nasa picks swede launch site for balloons ap ap nasa has agreed to launch its largest scientific balloons from a site in northern sweden a spokesman said tuesday,24,0.0010606074149897642,https://example.com/news/185,News Dataset,2025-03-09
4,Stripped down Longhorn still offers gems,"SEPTEMBER 06, 2004 (IDG NEWS SERVICE) - Even though Microsoft Corp. #39;s much-anticipated Longhorn has been stripped of its unified file system and some of its other key Longhorn technologies will be available for Windows XP and Windows Server 2003, the next ","Stripped down Longhorn still offers gems SEPTEMBER 06, 2004 (IDG NEWS SERVICE) - Even though Microsoft Corp. #39;s much-anticipated Longhorn has been stripped of its unified file system and some of its other key Longhorn technologies will be available for Windows XP and Windows Server 2003, the next ",stripped down longhorn still offers gems september 06 2004 idg news service even though microsoft corp 39 s much anticipated longhorn has been stripped of its unified file system and some of its other key longhorn technologies will be available for windows xp and windows server 2003 the next,29,0.0013137668523888874,https://example.com/news/186,News Dataset,2025-03-09
2,US Women Win Bronze Medal in Water Polo,Center fielder Ellen Estes scored three goals including the decider to help the United States beat Australia 6-5 Thursday in the Olympic women #39;s water polo bronze medal game.,US Women Win Bronze Medal in Water Polo Center fielder Ellen Estes scored three goals including the decider to help the United States beat Australia 6-5 Thursday in the Olympic women #39;s water polo bronze medal game.,us women win bronze medal in water polo center fielder ellen estes scored three goals including the decider to help the united states beat australia 6 5 thursday in the olympic women 39 s water polo bronze medal game,-1,0.0055094161257649476,https://example.com/news/187,News Dataset,2025-03-09
